state,district_name,nces_id,corona,covid,n_links,links
Alabama,Marshall County,0100006,TRUE,TRUE,7,"http://www.marshallk12.orghttps://services.otelco.com/en/free-student-internet-covid-19, http://www.marshallk12.orghttp://alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html, http://www.marshallk12.orghttp://alabamapublichealth.gov/infectiousdiseases/assets/cov-flyer-sharethefacts.pdf, http://www.marshallk12.orghttps://www.cdc.gov/coronavirus/2019-ncov/index.html, http://www.marshallk12.org/UserFiles/Servers/Server_110105/File/es_coronavirus.pdf, http://www.marshallk12.orghttps://www.uab.edu/news/coronavirus/espanol, http://www.marshallk12.orghttps://apcentral.collegeboard.org/about-ap/news-changes/coronavirus-update, http://www.marshallk12.orghttps://services.otelco.com/en/free-student-internet-covid-19, http://www.marshallk12.orghttp://alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html, http://www.marshallk12.orghttp://alabamapublichealth.gov/infectiousdiseases/assets/cov-flyer-sharethefacts.pdf, http://www.marshallk12.orghttps://www.cdc.gov/coronavirus/2019-ncov/index.html, http://www.marshallk12.org/UserFiles/Servers/Server_110105/File/es_coronavirus.pdf, http://www.marshallk12.orghttps://www.uab.edu/news/coronavirus/espanol, http://www.marshallk12.orghttps://apcentral.collegeboard.org/about-ap/news-changes/coronavirus-update"
Alabama,Midfield City,0102350,FALSE,TRUE,1,"http://www.midfield.k12.al.us/domain/98, http://www.midfield.k12.al.us/domain/98"
Alabama,Mobile County,0102370,TRUE,TRUE,1,"http://www.mcpss.com/sys/content/newspost/c69a1ddb125f47d3b12ef0b92fc1b2f3, http://www.mcpss.com/sys/content/newspost/c69a1ddb125f47d3b12ef0b92fc1b2f3"
Alabama,Monroe County,0102400,FALSE,TRUE,1,"http://www.monroe.k12.al.us/news/school_closing, http://www.monroe.k12.al.us/news/school_closing"
Alabama,Montgomery County,0102430,TRUE,TRUE,14,"http://www.mps.k12.al.us/departments/communication/c_o_v_i_d-19_updates, http://www.mps.k12.al.us/departments/curriculum_and_instruction/covid-19_academic_support_for_parents_and_students, http://www.mps.k12.al.us/for_parents/c_o_v_i_d-19_resources_-_alabama_department_of_public_health___a_d_p_h_, http://www.mps.k12.al.us/for_parents/meals_during_school_closures_for_c_o_v_i_d-19, http://www.mps.k12.al.us/for_parents/c_o_v_i_d-19_a_c_a_d_e_m_i_c_s_u_p_p_o_r_t_f_o_r_p_a_r_e_n_t_s_a_n_d_s_t_u_d_e_n_t_s, http://www.mps.k12.al.us/for_employees/c_o_v_i_d-19_resources_for_schools_-_alabama_department_of_public_health___a_d_p_h_, http://www.mps.k12.al.us/departments/communication/c_o_v_i_d-19_updates, http://www.mps.k12.al.us/departments/curriculum_and_instruction/covid-19_academic_support_for_parents_and_students, http://www.mps.k12.al.us/for_parents/c_o_v_i_d-19_resources_-_alabama_department_of_public_health___a_d_p_h_, http://www.mps.k12.al.us/for_parents/meals_during_school_closures_for_c_o_v_i_d-19, http://www.mps.k12.al.us/for_parents/c_o_v_i_d-19_a_c_a_d_e_m_i_c_s_u_p_p_o_r_t_f_o_r_p_a_r_e_n_t_s_a_n_d_s_t_u_d_e_n_t_s, http://www.mps.k12.al.us/for_employees/c_o_v_i_d-19_resources_for_schools_-_alabama_department_of_public_health___a_d_p_h_, http://www.mps.k12.al.ushttp://www.mps.k12.al.us/cms/One.aspx?portalId=391429&pageId=14324004, http://www.mps.k12.al.ushttp://www.mps.k12.al.us/cms/One.aspx?portalId=391429&pageId=14387909, http://www.mps.k12.al.us/departments/communication/c_o_v_i_d-19_updates, http://www.mps.k12.al.us/departments/curriculum_and_instruction/covid-19_academic_support_for_parents_and_students, http://www.mps.k12.al.us/for_parents/c_o_v_i_d-19_resources_-_alabama_department_of_public_health___a_d_p_h_, http://www.mps.k12.al.us/for_parents/meals_during_school_closures_for_c_o_v_i_d-19, http://www.mps.k12.al.us/for_parents/c_o_v_i_d-19_a_c_a_d_e_m_i_c_s_u_p_p_o_r_t_f_o_r_p_a_r_e_n_t_s_a_n_d_s_t_u_d_e_n_t_s, http://www.mps.k12.al.us/for_employees/c_o_v_i_d-19_resources_for_schools_-_alabama_department_of_public_health___a_d_p_h_, http://www.mps.k12.al.us/departments/communication/c_o_v_i_d-19_updates, http://www.mps.k12.al.us/departments/curriculum_and_instruction/covid-19_academic_support_for_parents_and_students, http://www.mps.k12.al.us/for_parents/c_o_v_i_d-19_resources_-_alabama_department_of_public_health___a_d_p_h_, http://www.mps.k12.al.us/for_parents/meals_during_school_closures_for_c_o_v_i_d-19, http://www.mps.k12.al.us/for_parents/c_o_v_i_d-19_a_c_a_d_e_m_i_c_s_u_p_p_o_r_t_f_o_r_p_a_r_e_n_t_s_a_n_d_s_t_u_d_e_n_t_s, http://www.mps.k12.al.us/for_employees/c_o_v_i_d-19_resources_for_schools_-_alabama_department_of_public_health___a_d_p_h_, http://www.mps.k12.al.ushttp://www.mps.k12.al.us/cms/One.aspx?portalId=391429&pageId=14324004, http://www.mps.k12.al.ushttp://www.mps.k12.al.us/cms/One.aspx?portalId=391429&pageId=14387909"
Alabama,Morgan County,0102480,TRUE,TRUE,5,"http://www.morgank12.org/domain/1265, http://www.morgank12.org/domain/2266, http://www.morgank12.org/domain/2266, http://www.morgank12.orghttps://www.smore.com/85mqz, http://www.morgank12.orghttps://www.morgank12.org/domain/2266, http://www.morgank12.org/domain/1265, http://www.morgank12.org/domain/2266, http://www.morgank12.org/domain/2266, http://www.morgank12.orghttps://www.smore.com/85mqz, http://www.morgank12.orghttps://www.morgank12.org/domain/2266"
Alabama,Mountain Brook City,0102490,TRUE,TRUE,3,"http://www.mtnbrook.k12.al.ushttps://www.mtnbrook.k12.al.us/Page/19215, http://www.mtnbrook.k12.al.ushttps://www.mtnbrook.k12.al.us/Page/19215, http://www.mtnbrook.k12.al.ushttps://www.mtnbrook.k12.al.us/Page/19215, http://www.mtnbrook.k12.al.ushttps://www.mtnbrook.k12.al.us/Page/19215, http://www.mtnbrook.k12.al.ushttps://www.mtnbrook.k12.al.us/Page/19215, http://www.mtnbrook.k12.al.ushttps://www.mtnbrook.k12.al.us/Page/19215"
Alabama,Muscle Shoals City,0102520,TRUE,TRUE,3,"http://www.mscs.k12.al.us/Domain/857, http://www.mscs.k12.al.us/site/Default.aspx?PageID=2403, http://www.mscs.k12.al.us/site/Default.aspx?PageID=2403, http://www.mscs.k12.al.us/Domain/857, http://www.mscs.k12.al.us/site/Default.aspx?PageID=2403, http://www.mscs.k12.al.us/site/Default.aspx?PageID=2403"
Alabama,Oneonta City,0102550,TRUE,TRUE,1,"http://www.oneontacityschools.comhttps://www.uab.edu/news/coronavirus, http://www.oneontacityschools.comhttps://www.uab.edu/news/coronavirus"
Alabama,Opelika City,0102580,TRUE,TRUE,8,"http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-03-27&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-03-28&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-03-29&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-03-30&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-03-31&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-04-01&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-04-02&id=0, http://www.opelikaschools.org/apps/news/show_news.jsp?REC_ID=616488&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-03-28&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-03-29&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-03-30&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-03-31&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-04-01&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-04-02&id=0, http://www.opelikaschools.org/apps/events2/event.jsp?eREC_ID=2884200&d=2020-04-03&id=0, http://www.opelikaschools.org/apps/news/show_news.jsp?REC_ID=616488&id=0"
Alabama,Pelham City,0100194,TRUE,TRUE,6,"http://www.pelhamcityschools.org/news___info/news_about_our_schools/news_feed/coronavirus__what_you_need_to_know, http://www.pelhamcityschools.org/departments/health_services/c_o_v_i_d-19, http://www.pelhamcityschools.org/news___info/news_about_our_schools/news_feed/coronavirus__what_you_need_to_know, http://www.pelhamcityschools.org/departments/health_services/c_o_v_i_d-19, http://www.pelhamcityschools.orghttps://www.pelhamcityschools.org/departments/health_services/c_o_v_i_d-19, http://www.pelhamcityschools.org/news___info/news_about_our_schools/news_feed/coronavirus__what_you_need_to_know, http://www.pelhamcityschools.org/news___info/news_about_our_schools/news_feed/coronavirus__what_you_need_to_know, http://www.pelhamcityschools.org/departments/health_services/c_o_v_i_d-19, http://www.pelhamcityschools.org/news___info/news_about_our_schools/news_feed/coronavirus__what_you_need_to_know, http://www.pelhamcityschools.org/departments/health_services/c_o_v_i_d-19, http://www.pelhamcityschools.orghttps://www.pelhamcityschools.org/departments/health_services/c_o_v_i_d-19, http://www.pelhamcityschools.org/news___info/news_about_our_schools/news_feed/coronavirus__what_you_need_to_know"
Alabama,Pell City,0102650,FALSE,TRUE,1,"http://www.pellcityschools.net/a/g.pellcityschools.net/pell-city-schools/district-news/alsdecovid-19update3-24-20, http://www.pellcityschools.net/a/g.pellcityschools.net/pell-city-schools/district-news/alsdecovid-19update3-24-20"
Alabama,Phenix City,0102700,TRUE,TRUE,1,"http://www.pcboe.net/domain/575, http://www.pcboe.net/domain/575"
Alabama,Pickens County,0102730,TRUE,TRUE,4,"http://www.pickenscountyschools.nethttps://content.schoolinsites.com/api/documents/dfde446650294ccfb088f2733a03aa43.pdf, http://www.pickenscountyschools.nethttps://content.schoolinsites.com/api/documents/d28d5051e2534d35906062b09e547320.pdf, http://www.pickenscountyschools.nethttp://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html, http://www.pickenscountyschools.nethttps://www.cdc.gov/coronavirus/2019-ncov/index.html, http://www.pickenscountyschools.nethttps://content.schoolinsites.com/api/documents/dfde446650294ccfb088f2733a03aa43.pdf, http://www.pickenscountyschools.nethttps://content.schoolinsites.com/api/documents/d28d5051e2534d35906062b09e547320.pdf, http://www.pickenscountyschools.nethttp://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html, http://www.pickenscountyschools.nethttps://www.cdc.gov/coronavirus/2019-ncov/index.html"
Alabama,Pike County,0102790,FALSE,TRUE,1,"http://www.pikecountyschools.com/sys/content/newspost/a6c8f4859a9d40a6abf06035b4ebca1f, http://www.pikecountyschools.com/sys/content/newspost/a6c8f4859a9d40a6abf06035b4ebca1f"
Alabama,Pike Road City,0100195,FALSE,TRUE,4,"http://www.pikeroadschools.orgjavascript:;, http://www.pikeroadschools.orgjavascript:;, http://www.pikeroadschools.orgjavascript:;, http://www.pikeroadschools.orgjavascript:;, http://www.pikeroadschools.orgjavascript:;, http://www.pikeroadschools.orgjavascript:;, http://www.pikeroadschools.orgjavascript:;, http://www.pikeroadschools.orgjavascript:;"
Alabama,Randolph County,0102820,TRUE,FALSE,1,"http://www.randolphboe.org/apps/news/show_news.jsp?REC_ID=621097&id=0, http://www.randolphboe.org/apps/news/show_news.jsp?REC_ID=625317&id=0, http://www.randolphboe.org/apps/news/show_news.jsp?REC_ID=621097&id=0"
Alabama,Russell County,0102880,TRUE,TRUE,2,"http://myrcsd.org/domain/340, http://myrcsd.org/cms/lib/AL50000445/Centricity/ModuleInstance/715/Guidance%20for%20COVID.pdf, http://myrcsd.org/domain/340, http://myrcsd.org/cms/lib/AL50000445/Centricity/ModuleInstance/715/Guidance%20for%20COVID.pdf"
Alabama,St Clair County,0103062,FALSE,TRUE,2,"http://www.sccboe.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=8936&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=8852&PageID=1, http://www.sccboe.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=8936&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=8647&PageID=1, http://www.sccboe.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=8936&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=8852&PageID=1"
Alabama,Sumter County,0103090,TRUE,FALSE,2,"http://sumter.k12.al.ushttp://images.pcmac.org/Uploads/SumterCountySchools/SumterCountySchools/Divisions/DocumentsCategories/Documents/Coronavirus%20info_%7BSIS8BD75EA05FC3%7D.pdf, http://sumter.k12.al.ushttp://images.pcmac.org/Uploads/SumterCountySchools/SumterCountySchools/Divisions/DocumentsCategories/Documents/CORONA_PARENT_%7BSISE981C4F31D9A%7D.pdf, http://sumter.k12.al.ushttp://images.pcmac.org/Uploads/SumterCountySchools/SumterCountySchools/Divisions/DocumentsCategories/Documents/Coronavirus%20info_%7BSIS8BD75EA05FC3%7D.pdf, http://sumter.k12.al.ushttp://images.pcmac.org/Uploads/SumterCountySchools/SumterCountySchools/Divisions/DocumentsCategories/Documents/CORONA_PARENT_%7BSISE981C4F31D9A%7D.pdf"
Alabama,Sylacauga City,0103120,FALSE,TRUE,1,"http://www.sylacauga.k12.al.us/site/Default.aspx?PageID=439, http://www.sylacauga.k12.al.us/site/Default.aspx?PageID=439"
Alabama,Tarrant City,0103270,FALSE,TRUE,1,"http://www.tarrant.k12.al.us/News/1163, http://www.tarrant.k12.al.us/News/1163"
Alabama,Thomasville City,0103300,TRUE,TRUE,3,"http://thomasvilleschools.orgprotected/ArticleView.aspx?iid=6Y3GUAB&dasi=3U0B, http://thomasvilleschools.orgprotected/ArticleView.aspx?iid=6Y3GPAI&dasi=3U0B, http://thomasvilleschools.orgprotected/ArticleView.aspx?iid=6Y3G3I2&dasi=3U0B, http://thomasvilleschools.orgprotected/ArticleView.aspx?iid=6Y3GUAB&dasi=3U0B, http://thomasvilleschools.orgprotected/ArticleView.aspx?iid=6Y3GPAI&dasi=3U0B, http://thomasvilleschools.orgprotected/ArticleView.aspx?iid=6Y3G3I2&dasi=3U0B"
Alabama,Troy City,0103330,TRUE,TRUE,1,"http://www.troyschools.nethttps://sites.google.com/troyschools.net/tcscovid-19plan/home, http://www.troyschools.nethttps://sites.google.com/troyschools.net/tcscovid-19plan/home"
Alabama,Tuscaloosa County,0103390,TRUE,TRUE,2,"http://www.tcss.net/domain/6703, http://www.tcss.net/Page/32236, http://www.tcss.net/domain/6703, http://www.tcss.net/Page/32236"
Alabama,Tuscumbia City,0103420,TRUE,TRUE,4,"http://www.tuscumbia.k12.al.us/?DivisionID=24322, http://www.tuscumbia.k12.al.ushttps://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fcoronavirus%2F2019-ncov%2Fabout%2Fsymptoms.html, http://www.tuscumbia.k12.al.ushttps://www.cdc.gov/coronavirus/2019-ncov/community/home/index.html, http://www.tuscumbia.k12.al.ushttp://www.211connectsalabama.org/covid19/, http://www.tuscumbia.k12.al.us/?DivisionID=24322, http://www.tuscumbia.k12.al.ushttps://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fcoronavirus%2F2019-ncov%2Fabout%2Fsymptoms.html, http://www.tuscumbia.k12.al.ushttps://www.cdc.gov/coronavirus/2019-ncov/community/home/index.html, http://www.tuscumbia.k12.al.ushttp://www.211connectsalabama.org/covid19/"
Alabama,Vestavia Hills City,0103430,TRUE,TRUE,2,"http://www.vestavia.k12.al.us../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=418&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=4319&PageID=1, http://www.vestavia.k12.al.us../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=418&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=4309&PageID=1, http://www.vestavia.k12.al.us../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=418&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=4319&PageID=1, http://www.vestavia.k12.al.us../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=418&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=4309&PageID=1"
Alabama,Walker County,0103450,TRUE,TRUE,4,"http://www.walkercountyschools.com/cms/lib/AL02210233/Centricity/Domain/4/CORONAPARENT.pdf, http://www.walkercountyschools.com/cms/lib/AL02210233/Centricity/Domain/4/Covid-19-sick%20with%20virus-2019-English.pdf, http://www.walkercountyschools.com/cms/lib/AL02210233/Centricity/Domain/4/Covid-19--sick%20with%20the%20virus%20%202019-Spanish.pdf, http://www.walkercountyschools.comhttps://www.alsde.edu/COVID19%20Updates/CORONA_PARENTGUIDE.pdf, http://www.walkercountyschools.com/cms/lib/AL02210233/Centricity/Domain/4/CORONAPARENT.pdf, http://www.walkercountyschools.com/cms/lib/AL02210233/Centricity/Domain/4/Covid-19-sick%20with%20virus-2019-English.pdf, http://www.walkercountyschools.com/cms/lib/AL02210233/Centricity/Domain/4/Covid-19--sick%20with%20the%20virus%20%202019-Spanish.pdf, http://www.walkercountyschools.comhttps://www.alsde.edu/COVID19%20Updates/CORONA_PARENTGUIDE.pdf"
Alabama,Winfield City,0103540,TRUE,TRUE,3,"http://www.winfield.k12.al.ushttp://winfieldal.apptegy.us/o/winfield/page/coronavirus-covid-19-updates--7?mode=edit, http://www.winfield.k12.al.us/o/winfield/page/coronavirus-covid-19-updates--7, http://www.winfield.k12.al.ushttp://www.winfield.k12.al.us/o/winfield/page/coronavirus-covid-19-updates--7, http://www.winfield.k12.al.ushttp://winfieldal.apptegy.us/o/winfield/page/coronavirus-covid-19-updates--7?mode=edit, http://www.winfield.k12.al.us/o/winfield/page/coronavirus-covid-19-updates--7, http://www.winfield.k12.al.ushttp://www.winfield.k12.al.us/o/winfield/page/coronavirus-covid-19-updates--7"
Alabama,Winston County,0103580,FALSE,TRUE,1,"http://www.winstonk12.org/News/446, http://www.winstonk12.org/News/446"
Alaska,Alaska Gateway School District,0200050,TRUE,TRUE,5,"http://www.agsd.us/o/agsd/page/agsd-updates-covid-19-and-our-schools, http://www.agsd.us/o/agsd/page/covid-19-press-release-page, http://www.agsd.us/o/agsd/page/covid-19-reliable-information-sources, http://www.agsd.ushttps://sites.google.com/agsd.us/agsdc-19staff/home, http://www.agsd.ushttps://www.agsd.us/o/agsd/page/agsd-updates-covid-19-and-our-schools, http://www.agsd.us/o/agsd/page/agsd-updates-covid-19-and-our-schools, http://www.agsd.us/o/agsd/page/covid-19-press-release-page, http://www.agsd.us/o/agsd/page/covid-19-reliable-information-sources, http://www.agsd.ushttps://sites.google.com/agsd.us/agsdc-19staff/home, http://www.agsd.ushttps://www.agsd.us/o/agsd/page/agsd-updates-covid-19-and-our-schools"
Alaska,Anchorage School District,0200180,TRUE,TRUE,2,"http://www.asdk12.orghttps://www.asdk12.org/COVID-19, http://www.asdk12.org/domain/4922, http://www.asdk12.orghttps://www.asdk12.org/COVID-19, http://www.asdk12.org/domain/4922"
Alaska,Bering Strait School District,0200020,FALSE,TRUE,2,"http://www.bssd.org/resources/COVID-19, http://www.bssd.org/resources/COVID-19, http://www.bssd.org/resources/COVID-19, http://www.bssd.org/resources/COVID-19"
Alaska,Copper River School District,0200070,FALSE,TRUE,1,http://www.crsd.ushttps://sites.google.com/crsd.us/remote-learning-covid-19/menu
Alaska,Cordova City School District,0200060,FALSE,TRUE,2,"http://www.cordovasd.org/District/1466-COVID-19-Information.html, http://www.cordovasd.org/District/1466-COVID-19-Information.html, http://www.cordovasd.org/District/1466-COVID-19-Information.html, http://www.cordovasd.org/District/1466-COVID-19-Information.html"
Alaska,Delta,GREELY SCHOOL DISTRICT,TRUE,TRUE,4,NA
Alaska,Denali Borough School District,0200770,FALSE,TRUE,3,"http://www.dbsd.org/District/1425-Untitled.html, http://www.dbsd.org/District/1425-Untitled.html, http://www.dbsd.orghttps://www.dbsd.org/District/1425-Untitled.html, http://www.dbsd.org/District/1428-COVID19.html, http://www.dbsd.org/District/1428-COVID19.html, http://www.dbsd.orghttps://www.dbsd.org/District/1428-COVID19.html"
Alaska,Dillingham City School District,0200120,FALSE,TRUE,3,"http://www.dlgsd.org/covid-19/covid-19-health-mandate-march-20-2020, http://www.dlgsd.org/covid-19/covid-19-resources-march-20-2020, http://www.dlgsd.org/covid-19/dcsd-covid-19-preparedness-and-precautions-what-are-we-doing-and-how-you-can-help-march-11-2020, http://www.dlgsd.org/covid-19/covid-19-health-mandate-march-20-2020, http://www.dlgsd.org/covid-19/covid-19-resources-march-20-2020, http://www.dlgsd.org/covid-19/dcsd-covid-19-preparedness-and-precautions-what-are-we-doing-and-how-you-can-help-march-11-2020"
Alaska,Galena City School District,0200130,FALSE,TRUE,2,"http://www.galenaalaska.orghttps://www.galenaalaska.org/covid-19-gcsd-updates/, http://www.galenaalaska.orghttps://www.galenaalaska.org/covid-19-gcsd-updates/, http://www.galenaalaska.orghttps://www.galenaalaska.org/covid-19-gcsd-updates/, http://www.galenaalaska.orghttps://www.galenaalaska.org/covid-19-gcsd-updates/"
Alaska,Haines Borough School District,0200270,FALSE,TRUE,1,"http://www.hbsd.nethttps://www.hbsd.net/corvid-19-update-55c7fe7c#, http://www.hbsd.nethttps://www.hbsd.net/corvid-19-update-55c7fe7c#"
Alaska,Hoonah City School District,0200300,TRUE,TRUE,8,"http://www.hoonahschools.org/news/what_s_new/welcome_back_students_, http://www.hoonahschools.org/news/what_s_new/elective_phases_return, http://www.hoonahschools.org/news/what_s_new/welcome_back_students_, http://www.hoonahschools.org/news/what_s_new/elective_phases_return, http://www.hoonahschools.org/news/what_s_new/welcome_back_students_, http://www.hoonahschools.org/news/what_s_new/welcome_back_students_, http://www.hoonahschools.org/news/what_s_new/elective_phases_return, http://www.hoonahschools.org/news/what_s_new/elective_phases_return, http://www.hoonahschools.org/news/what_s_new/welcome_back_students_, http://www.hoonahschools.org/news/what_s_new/elective_phases_return, http://www.hoonahschools.org/news/what_s_new/welcome_back_students_, http://www.hoonahschools.org/news/what_s_new/elective_phases_return, http://www.hoonahschools.org/news/what_s_new/welcome_back_students_, http://www.hoonahschools.org/news/what_s_new/welcome_back_students_, http://www.hoonahschools.org/news/what_s_new/elective_phases_return, http://www.hoonahschools.org/news/what_s_new/elective_phases_return"
